resp,valid,accu,nFrame,subject,session,stimulus_1,stimulus_2,stimulus_3,stimulus_4,stimulus_5,stimulus_6,stimulus_7,stimulus_8,stimulus_9,stimulus_10,target
0,1,1,5,2,1,-0.454457095012394,-0.0292712104949574,-0.58944911711832,-0.489685559183685,0.572796534891714,NaN,NaN,NaN,NaN,NaN,0
0,1,0,7,2,1,-0.58563626939322,-0.242208630888869,0.0763802164753615,0.37068753418393,0.445706849745866,-0.599976660982105,0.505830559749999,NaN,NaN,NaN,1
1,1,1,10,2,1,-0.498096564581273,-0.477803507955508,0.545362105575223,0.166025284890683,-0.295435839528956,-0.358885741577219,0.403067829116228,0.281433453221836,0.289487562066334,0.559418721581269,1
0,1,1,9,2,1,0.390117437155596,0.156543161170356,-0.59856565243084,0.439336013576276,0.265218810895147,0.0612091670275571,-0.373907225388856,0.220888844079467,0.182680547782631,NaN,0
1,1,0,6,2,1,-0.305409695465722,0.345289613049468,0.411756401967063,0.569834617858103,0.408499557695817,-0.434007967477893,NaN,NaN,NaN,NaN,0
0,1,0,10,2,1,-0.587408307940836,0.355514568307588,0.588117017855635,-0.595094792981796,-0.422590106570392,0.366661121877823,-0.597896276281952,0.230205035292632,-0.598945483794363,0.596991944009193,1
1,1,0,10,2,1,0.599139977278401,0.594479252028557,-0.556045434993582,-0.10810512402504,-0.540068857590651,-0.594058473196328,-0.100559564701635,0.341808971913078,0.455558996808341,-0.555186324814781,0
0,1,1,7,2,1,0.47459541644751,-0.55815172900725,-0.116317125725659,0.527339655100391,-0.344395478981787,0.477115436430091,-0.551642551835314,NaN,NaN,NaN,0
1,1,1,9,2,1,0.0748544155076256,0.581576775849883,0.538235258287079,-0.413855791274353,0.161518041238727,-0.535503692938524,0.493930968166268,0.38698801291624,-0.507110727696305,NaN,1
1,1,0,6,2,1,0.231049950163403,0.391969083273576,0.157922505690843,-0.246821318363513,-0.58070170045692,0.331173060713164,NaN,NaN,NaN,NaN,0
0,1,0,6,2,1,-0.555011431271919,-0.585661026823876,0.358190678788567,-0.0318571133270796,-0.204160064941835,0.25215884384325,NaN,NaN,NaN,NaN,1
0,1,0,5,2,1,-0.382669594047082,-0.575908397501286,0.0670740919238035,0.453680445838181,-0.576366543731959,NaN,NaN,NaN,NaN,NaN,1
0,1,1,7,2,1,-0.571161078757566,-0.594265328715184,0.569620713690469,0.437270340612165,0.511685120637272,-0.527852079522476,-0.159846668142335,NaN,NaN,NaN,0
1,1,1,9,2,1,0.502508331142168,-0.599896707044098,0.466061142046916,0.344032623695612,0.478816002472552,-0.49113431904421,0.48895511488132,-0.318476829119968,-0.408259829570765,NaN,1
0,1,1,6,2,1,-0.546254384282105,0.490523013816387,-0.454108069642347,-0.175838967265944,0.1430209934594,0.557696702379124,NaN,NaN,NaN,NaN,0
0,1,1,10,2,1,-0.124747750663274,0.397125379905452,-0.274596420040382,-0.397075721307959,0.0789679800743302,-0.488174533063814,-0.405397054150105,-0.269746735883922,-0.557495723043677,-0.577463001178007,0
1,1,0,8,2,1,-0.492009107286298,-0.403924625542281,-0.301859034230941,-0.147026857841581,0.52246399116206,-0.249190716705003,-0.342784398046394,0.599978272439131,NaN,NaN,0
1,1,0,8,2,1,0.307940683854393,0.0112114873532614,-0.401574764223599,0.056795147924546,-0.510970659936674,0.510505386519855,-0.524268077258573,-0.017616204775796,NaN,NaN,0
0,1,1,6,2,1,-0.564124887002256,0.383721803385701,-0.595325495661349,-0.575065564283624,-0.492055330766965,-0.04267263392967,NaN,NaN,NaN,NaN,0
0,1,1,10,2,1,-0.583634759894226,-0.0803271652038073,-0.287108963402206,0.376467686880006,-0.229475902333125,0.236289052677262,-0.017997138233942,-0.367823239179701,-0.47939571427494,-0.59491018904007,0
0,1,0,9,2,1,-0.341304901632772,0.568200860542388,0.479408267376407,-0.403151527099947,0.565131221080742,0.243953747359092,-0.069647089253537,0.516157108112633,-0.57807823827848,NaN,1
1,1,1,9,2,1,0.594690645203486,0.570915232394555,0.327908642310295,0.451700638909195,-0.550883481807743,-0.501887770576253,0.238827970771781,-0.557551219123186,-0.0074656182580746,NaN,1
1,1,1,7,2,1,0.0867262374258218,0.0730981616243163,0.521717549062495,0.208834819106993,0.593336564624137,-0.224419643738118,0.254104155734618,NaN,NaN,NaN,1
0,1,0,6,2,1,0.441117958735227,-0.264446235380856,0.466164119868274,-0.162124496487262,-0.470546378038128,-0.565515156600377,NaN,NaN,NaN,NaN,1
1,1,0,5,2,1,0.255239441676668,-0.341351791442602,-0.585119351273028,-0.062531442364901,-0.566963247961289,NaN,NaN,NaN,NaN,NaN,0
0,1,1,9,2,1,-0.519827034624608,-0.563020256538579,-0.0202644235243391,0.588272869911581,0.354209934869034,-0.244418789159418,-0.19189737561058,-0.508408705597468,-0.1608772115576,NaN,0
1,1,1,8,2,1,0.594556499111235,0.284743865061851,0.590922902153884,-0.0373659818853082,0.590262811023482,0.569555486112101,0.210011043823471,0.520465860769027,NaN,NaN,1
0,1,1,10,2,1,-0.585210190777051,-0.423255731634773,-0.143455133571544,0.443292758596417,0.410575718384461,-0.440254686401594,-0.598427555540326,-0.567551209896767,-0.203439715960197,-0.427352465906287,0
0,1,1,8,2,1,-0.451152839634468,0.377790014248597,-0.54500162431893,0.217391840160464,-0.32011687097025,-0.421558574391839,0.0982008324521544,-0.573837219078892,NaN,NaN,0
0,1,1,5,2,1,-0.399574690591072,0.556516441251861,-0.369639508314391,-0.385658201073034,0.399003077887435,NaN,NaN,NaN,NaN,NaN,0
0,1,0,5,2,1,-0.391733007902288,0.586798080427756,-0.448382756311935,0.598314419555833,-0.315104446186781,NaN,NaN,NaN,NaN,NaN,1
0,1,1,6,2,1,-0.303574882218049,-0.225199934860324,-0.475099457620833,0.363231274168586,0.517462830618398,-0.406359316663596,NaN,NaN,NaN,NaN,0
0,1,1,6,2,1,0.116992519239505,-0.470831921916181,-0.378719742852465,-0.595613328261395,0.599762485887158,-0.572459765078114,NaN,NaN,NaN,NaN,0
0,1,1,9,2,1,0.336563712810008,-0.308498479357129,0.373797389357848,-0.230743549782601,-0.566374277462486,0.0492567986514964,-0.452578973829831,-0.394617465329611,-0.599042706520108,NaN,0
1,1,1,7,2,1,0.329834054863,0.0624201629721336,0.247980227384759,0.58869755450149,0.145277112121882,-0.0268997014659753,0.470608040744895,NaN,NaN,NaN,1
0,1,0,8,2,1,-0.281700471242606,0.399205104684395,0.489115773804418,-0.409841299953724,-0.42231604538892,0.599729288195844,0.416517453040419,0.598529056393903,NaN,NaN,1
1,1,1,5,2,1,0.167673488085099,0.373405079671308,0.385687556974598,-0.568291111057503,0.595000529575837,NaN,NaN,NaN,NaN,NaN,1
0,1,0,5,2,1,0.522119684752663,-0.289676134053259,-0.453728655741997,-0.0680479673072078,-0.498505192193046,NaN,NaN,NaN,NaN,NaN,1
1,1,0,6,2,1,-0.383329095740926,0.0937349467878637,-0.56443709052002,0.591451741236238,0.407919644263931,0.131707157338513,NaN,NaN,NaN,NaN,0
0,1,0,6,2,1,-0.0628268673840382,-0.598991540946903,0.588491999795524,0.593043636832297,-0.45278646069756,-0.3781135998051,NaN,NaN,NaN,NaN,1
0,1,0,7,2,1,-0.0524515492846375,-0.0451132867507583,-0.532229164184312,0.189699847968757,0.597955152446396,0.300660548694264,-0.46489467318555,NaN,NaN,NaN,1
0,1,1,7,2,1,-0.547082904557577,0.569109610987188,0.163077737464567,-0.139718645406862,0.598726742015385,0.530144501946137,0.578692682808502,NaN,NaN,NaN,0
0,1,1,10,2,1,-0.426941856337113,-0.087099910119462,-0.50434922794387,-0.595582691128319,-0.510605126304084,0.214063989963151,-0.105188192736805,0.420862206486243,-0.0408467255899997,-0.420654316115005,0
1,1,1,7,2,1,0.568833105931882,0.194485231235604,-0.484664735282379,0.550937858722314,-0.542087531536845,-0.163984746109448,-0.589988229322779,NaN,NaN,NaN,1
1,1,1,10,2,1,-0.357501038886181,-0.366816633183082,-0.205174161463739,-0.526931780432547,0.583352188952541,0.458054557401307,0.460428472224344,0.131893874022619,0.598053784756295,-0.438194246588879,1
0,1,1,5,2,1,-0.548767331514085,0.385378987025415,-0.552880782396046,-0.191319061035257,-0.502408064140037,NaN,NaN,NaN,NaN,NaN,0
1,1,1,8,2,1,0.375029898426885,0.559891751044618,-0.152782829542374,0.39805680950225,0.457715283494922,-0.33836862581933,0.56307391589565,-0.233027553820213,NaN,NaN,1
0,1,1,7,2,1,-0.401391065183794,-0.228910962940609,0.215747262832406,0.0545059789447028,-0.391776006105731,-0.546246167650125,-0.558306109055378,NaN,NaN,NaN,0
1,1,0,9,2,1,0.414301151751124,0.580366004241881,0.505811987029201,0.342826904485191,-0.0542552940113388,0.252133088375202,0.267658394494967,-0.59851838429078,-0.526555815456903,NaN,0
1,1,1,10,2,1,0.341326906729642,0.214149771080036,0.374392491314693,-0.442654214948617,-0.0756143566206063,0.546717380120396,0.573214036662442,0.0475469148220872,0.524632957608688,0.116708572988604,1
0,1,1,5,2,1,0.304229603158147,0.401102503561403,0.14386856962869,-0.545502038457396,-0.416895551655534,NaN,NaN,NaN,NaN,NaN,0
1,1,0,8,2,1,0.00169748463124587,0.182894091541848,0.447365564589643,0.594344352593076,-0.191539581917306,-0.20724875483766,0.591872881972748,0.598403367133946,NaN,NaN,0
0,1,1,9,2,1,0.599990030364456,-0.599438011249524,0.433179982104019,-0.124275825361813,-0.54717587364578,0.599121290219586,-0.589019563795552,-0.570483071872011,0.241877135948708,NaN,0
0,1,0,6,2,1,-0.268460390291381,0.156879505896054,-0.00342560971215878,-0.587051767801497,-0.0667814218450258,0.442373391390856,NaN,NaN,NaN,NaN,1
0,1,1,10,2,1,-0.361697222087985,0.157009815315018,0.12503575496817,-0.596541251385699,-0.599784965336687,-0.219692890634962,-0.539873480267329,-0.473313758003945,-0.171184125441684,-0.212715530825963,0
0,1,0,6,2,1,0.316944783729761,0.460043141207612,0.0927102517197007,-0.503401664179794,0.227524120587754,-0.160734896602328,NaN,NaN,NaN,NaN,1
1,1,0,7,2,1,-0.00106665068969361,0.597476807847855,-0.0773557625972027,0.537763921808828,-0.477070168192934,-0.430687921176639,-0.277379996830487,NaN,NaN,NaN,0
0,1,0,9,2,1,0.588239191527317,-0.464765231863188,-0.437711471232745,0.535199047759384,0.599878609607449,-0.00233357326447145,-0.513782573184361,-0.0877286911040934,-0.432338279753693,NaN,1
1,1,1,5,2,1,0.544832387061103,-0.252917230814541,-0.355951634211577,0.0956381731403503,0.521585333482933,NaN,NaN,NaN,NaN,NaN,1
0,1,1,7,2,1,0.599988239854493,-0.509809637441001,0.365246577368496,-0.571174772480333,-0.411454991803326,-0.209259899541837,0.100392647293745,NaN,NaN,NaN,0
0,1,1,8,2,1,-0.0757766018103659,0.38398098959627,0.126630139018759,0.597960816997244,-0.572253970634522,-0.562235268707674,-0.599209343328899,-0.436341549145673,NaN,NaN,0
1,1,1,10,2,1,0.409636512274882,-0.258390509211046,0.475098732209518,-0.18720267624196,0.384664473799654,0.112814795366821,0.591847906753165,0.492672549173285,0.350736534171569,-0.375988186700534,1
1,1,1,10,2,1,-0.537680666744226,0.130192335434858,-0.142858192471759,0.362878583803139,0.154018263566654,-0.0751076173645815,0.386984631641639,0.592807475579158,0.304117336374922,-0.383130394447357,1
1,1,1,9,2,1,0.323309262464988,0.598747845229201,0.204678013323714,0.136979137042595,-0.306577293738762,0.263023478060215,-0.0324333366783335,0.584471173966784,-0.561816496970945,NaN,1
1,1,1,8,2,1,0.346458211456898,0.111378016100091,0.544183899992208,-0.320698098896832,0.539954881582969,0.593867592931785,0.52203073007805,0.593743955270322,NaN,NaN,1
1,1,1,8,2,1,-0.13257416938053,0.555922647771787,0.533103329201922,0.273373091455619,-0.32111330949395,0.511250011411186,-0.407549850720192,0.408316193977345,NaN,NaN,1
0,1,1,9,2,1,-0.509347032959133,0.594798662299027,-0.191390068738335,0.322408197785247,-0.418034846653632,-0.570447737521047,-0.333273728871699,0.453345619971005,0.421747974418927,NaN,0
0,1,1,8,2,1,0.113743974455073,-0.596727005241218,-0.292148374164866,0.50018814414507,0.368970316672639,-0.596418848026185,-0.0058104208613688,-0.508068443979963,NaN,NaN,0
0,1,1,7,2,1,0.402946930459569,0.548519809435037,-0.583331373223455,-0.272106518749878,-0.382549589308406,-0.303492764025772,-0.549159378989739,NaN,NaN,NaN,0
1,1,1,5,2,1,0.567096196910489,-0.529319422525758,-0.581761536735571,0.599571983815533,0.571142177512904,NaN,NaN,NaN,NaN,NaN,1
0,1,1,7,2,1,-0.588178690620335,-0.599944213168467,-0.272011055971735,-0.288349439295346,-0.0398960480383894,-0.504048078390653,-0.257300523682152,NaN,NaN,NaN,0
0,1,1,6,2,1,0.209750519236357,-0.362842644668348,-0.430216872273602,-0.599474617036367,0.173733315634302,-0.165905320367228,NaN,NaN,NaN,NaN,0
1,1,1,10,2,1,-0.327701000840272,0.478665044198535,0.282037639737659,-0.142450091273409,0.539263354575195,-0.497298349095253,0.418846492382661,-0.21900390426827,0.278146713411442,-0.509756900147161,1
0,0,0,7,2,1,0.566919931839752,-0.52135642280115,0.0468987214941596,-0.0323695140043946,0.372639653546782,-0.352923369784467,-0.085256636989628,NaN,NaN,NaN,0
1,1,1,10,2,1,-0.327943713124172,0.599769224569072,0.52177116555457,-0.313620892683088,-0.594090082049529,0.33504988450813,0.3795948879524,-0.213273377986024,0.525393762195828,0.0849206439598632,1
0,1,0,7,2,1,0.50868476119617,0.0577953847413172,0.571366253721487,0.44845189664044,0.594051244555318,-0.217704407967718,-0.212965655291191,NaN,NaN,NaN,1
0,1,1,6,2,1,-0.596823723316511,0.131426265571847,-0.467468070042483,0.22709657684077,0.533353504582639,-0.215501627635343,NaN,NaN,NaN,NaN,0
0,1,1,5,2,1,-0.502833005648518,0.329971661787051,-0.57734268095514,-0.551954129473274,-0.368412393900211,NaN,NaN,NaN,NaN,NaN,0
1,1,1,7,2,1,0.589215105881145,0.267873464139602,0.233720245085401,-0.457904142139575,-0.306666523782541,0.489973032180688,0.111707965983983,NaN,NaN,NaN,1
1,1,0,8,2,1,0.481254453988172,-0.526927589870052,0.544404433018189,0.422336756795899,-0.0971768886435908,0.103206390263942,0.372264355836442,0.564102935544886,NaN,NaN,0
0,1,0,6,2,1,-0.444424328753413,-0.467739211843407,-0.149446726719527,-0.320784254215478,0.463568871996523,-0.128330738866409,NaN,NaN,NaN,NaN,1
1,1,1,9,2,1,0.598177454763384,-0.54226845085328,0.375830169437563,0.171241486437509,0.576182855310463,-0.524193424934964,0.552821716222918,0.12154516790284,0.47963806334456,NaN,1
0,1,1,8,2,1,-0.503043087090046,0.462491175387849,0.050694262470029,-0.573338325526625,0.54216084736945,0.000402728573092742,-0.50453240965517,-0.283476252412033,NaN,NaN,0
0,1,1,9,2,1,0.0979146688668017,-0.575524900740608,-0.442363316495386,0.0034143528971651,-0.0622889233214724,0.535881773046398,0.309296677178316,-0.128959862682637,-0.304330364224544,NaN,0
0,1,0,5,2,1,0.0643587917433489,0.49813408929959,0.188475316180048,0.526355480419598,-0.463670318289378,NaN,NaN,NaN,NaN,NaN,1
0,1,1,10,2,1,-0.131256922955369,-0.148128430479146,-0.175995700801786,0.591025380583424,0.537264730325978,0.556147493209849,-0.594002405258265,0.597038363192655,0.59998042355534,0.0556012947611607,0
0,1,0,8,2,1,-0.487689869199866,0.171705787665587,0.593258054516826,0.440744733208756,0.484832049904926,-0.510494400166716,0.390770021114598,-0.335607673614463,NaN,NaN,1
1,1,1,6,2,1,0.593809062908071,0.400872465780962,0.422255405098171,-0.591526194333107,-0.0602961599469178,0.029918890216053,NaN,NaN,NaN,NaN,1
0,1,0,10,2,1,-0.430238792945105,0.597889920422574,0.58473710556991,0.3691756265044,-0.139955111236798,0.584627355133208,0.541909507156887,0.495653937712564,0.104301815265241,0.17458984193319,1
0,1,1,7,2,1,-0.0909213396683402,-0.596706034170785,-0.10598526938322,0.35195371944192,-0.170250744810615,0.598053369343344,-0.333618665143939,NaN,NaN,NaN,0
0,1,0,7,2,1,0.361466857596137,0.56416450478311,0.552322600229458,0.479453960257345,0.508427175973337,-0.383383966536362,0.576716952084746,NaN,NaN,NaN,1
0,1,1,5,2,1,-0.547782759299905,-0.50044218575843,-0.572218208883989,-0.103185774531622,0.325974979213171,NaN,NaN,NaN,NaN,NaN,0
0,1,1,5,2,1,0.236568184450387,-0.468175927419935,-0.453707331807086,0.15186767059968,0.574815556428189,NaN,NaN,NaN,NaN,NaN,0
0,1,1,9,2,1,0.552331256709377,0.532271764011855,-0.595843181325433,-0.504227573922376,0.575552208243788,-0.549732506280785,-0.449135844066089,0.279306192223559,-0.329125578202913,NaN,0
0,1,1,10,2,1,0.305570270917926,-0.449984802102954,-0.492418906761971,0.579582006894245,-0.508438399210828,0.550506385579498,0.0743717446097393,0.246854541700599,-0.524641798657206,0.506320183627969,0
0,1,0,9,2,1,0.339822181470858,-0.161577688648669,0.238428919498111,-0.0550696345018923,-0.124199892619261,0.48198723303271,0.40209361125469,0.256745201481653,0.47731010366099,NaN,1
0,1,0,9,2,1,0.53612457696697,0.29351924631475,0.114373516519652,0.59571839805583,0.599298601633409,0.322254938471854,0.565523142622338,0.417236571143924,0.198182951768915,NaN,1
0,1,0,5,2,1,0.0280928169395812,-0.597276013375858,-0.0268803886225274,0.591436510790898,-0.166706657657163,NaN,NaN,NaN,NaN,NaN,1
1,1,1,7,2,1,0.272612690133148,0.33386871828994,0.387738963646341,0.587326489829697,-0.596171942375918,0.591166273531265,0.2549122908355,NaN,NaN,NaN,1
0,1,1,10,2,1,-0.599987338349637,-0.564875406002158,0.428690210285071,-0.441865315945358,-0.582517733814436,-0.0854509640262851,-0.573774044568801,-0.0515473065494491,-0.109363406792395,0.247079545900825,0
0,1,1,9,2,1,0.270125252891229,-0.0551548619249588,0.594178232769757,-0.445697285092282,0.503221080788853,-0.198283652718614,0.599303228725821,-0.30607580020216,-0.101946018892658,NaN,0
1,1,1,10,2,1,0.0668497320112336,-0.45969809489868,-0.585194221651691,-0.240806806971772,-0.364566916267271,-0.0299734734924135,0.515332052990362,0.525261927882016,0.544733991287021,0.45014450534105,1
1,1,0,6,2,1,0.478311004672702,-0.22247073510806,0.338749830352521,-0.542348063695435,-0.107363395022608,-0.143946781084665,NaN,NaN,NaN,NaN,0
1,1,1,5,2,1,0.364342115275327,0.396015378544177,0.581182789489266,0.332404145483303,0.540692582996547,NaN,NaN,NaN,NaN,NaN,1
1,1,1,8,2,1,-0.465300610225101,-0.537334824734296,0.585479809658756,0.479929612766694,0.249117403388632,0.564031297771436,-0.571011554016916,-0.231621035028333,NaN,NaN,1
0,1,1,5,2,1,-0.0068227247168085,-0.598369134019093,-0.0369545089693903,-0.594945704819137,-0.57826744883499,NaN,NaN,NaN,NaN,NaN,0
0,1,1,6,2,1,0.573236430830004,0.222095891936446,-0.56921670183483,0.29471665035611,-0.356981230011881,0.109678868872446,NaN,NaN,NaN,NaN,0
0,1,0,6,2,1,0.597482803264344,0.539308469635334,0.534439171165548,-0.470470797329655,-0.598473390752275,-0.462722654447207,NaN,NaN,NaN,NaN,1
0,1,0,9,2,1,0.524237118583259,0.343864473516463,0.269589933038724,0.510908023731496,0.225020282199887,-0.15271568807402,-0.120158927962097,-0.130615656377226,-0.275147177516722,NaN,1
1,1,1,6,2,1,0.597869269869094,0.485054241239716,-0.186180795596899,0.594000197184438,-0.398208445442294,-0.372449731201293,NaN,NaN,NaN,NaN,1
0,1,1,10,2,1,-0.588884565123241,-0.478198072461611,-0.243150755581182,-0.577376247380341,0.583001001776061,-0.221728375413369,-0.397444352955499,0.435828418854304,0.268856573961661,0.0746123915501777,0
0,1,0,8,2,1,0.559881099525001,-0.0993579121007247,-0.114536958332015,0.554642858866053,0.285104294423003,0.527781806409451,0.575327110190347,0.489785295873624,NaN,NaN,1
1,1,0,8,2,1,-0.509321495814716,0.372910671124258,0.457913837343617,-0.119965301825534,-0.590179523200466,0.567969547361563,0.550528112633662,-0.192837751989147,NaN,NaN,0
0,1,0,9,2,1,0.579895721675659,0.327463406976209,-0.311731602764847,0.462100550218236,0.599453482389796,-0.454817261678981,-0.24358926251277,-0.520009487012213,0.585319273000041,NaN,1
0,1,1,10,2,1,-0.0155325706806805,0.279412710049002,-0.445098212338806,-0.599960118995771,0.426122934407059,-0.35914733963645,-0.574363835374726,0.403241750585475,-0.493434752406355,0.54910441833068,0
0,1,0,9,2,1,0.148299676618383,-0.134205970885332,-0.358984473748198,0.227481740841803,-0.389633168616639,-0.599901693472738,-0.142018905281011,0.548131678171535,0.308518116427152,NaN,1
1,1,1,10,2,1,-0.0407636067225426,-0.0414325540141585,-0.397162354693614,-0.588366404553002,0.59203211003258,0.0133999860805986,0.305051046981372,0.598870264642212,0.565922112530743,-0.591832133868603,1
1,1,0,5,2,1,0.4732439870397,0.567336790249893,0.544728630238385,0.532935078282798,0.577029531023542,NaN,NaN,NaN,NaN,NaN,0
0,1,1,8,2,1,-0.212366915065323,0.561209978695726,0.104358162842539,0.265893148062044,0.238313264214638,-0.597084160380439,0.415175562697501,-0.428505026735918,NaN,NaN,0
0,1,0,10,2,1,0.593183313064459,0.44207189351349,-0.344770436189565,0.53187970822944,-0.409150529666008,0.454750744512267,-0.416674215295092,0.458811305051458,0.323663163104293,-0.255981807644392,1
1,1,0,10,2,1,0.518167873883444,0.219939282082496,0.597907498204408,0.407473495668963,0.242890334308108,-0.474411774810398,-0.47926208150374,0.560750101080827,-0.40411506629774,0.105443001202546,0
0,1,0,6,2,1,0.511926657295948,-0.483748181908567,0.178717988908904,-0.523763172990097,-0.439545601424043,-0.512234279485621,NaN,NaN,NaN,NaN,1
1,1,1,7,2,1,0.569802683958069,0.594310262252938,-0.586702813994912,0.151042568062773,-0.0381767295328485,-0.172027327935845,0.535115917565844,NaN,NaN,NaN,1
1,1,0,10,2,1,-0.559371377530755,0.461995617666416,-0.342707544401056,-0.402418914497651,0.440830022107349,-0.280863797383603,0.178174849472733,-0.226892541740436,-0.0320037970322749,-0.489378675504946,0
0,1,1,5,2,1,-0.0226668007042541,0.53047595156021,0.563508446474019,-0.307018381047174,0.587033926675143,NaN,NaN,NaN,NaN,NaN,0
0,1,0,8,2,1,-0.418880543069926,0.593472894254738,0.574203019674565,0.489588737785297,-0.569847529109408,0.595432802699195,-0.593662612628231,0.145359479546118,NaN,NaN,1
0,1,1,10,2,1,-0.597906429663767,0.374888876494934,-0.590017279164403,-0.355881847503101,-0.541173827327729,-0.51612331568284,0.190193871577947,-0.314397558850334,0.516754659240822,-0.483010750254419,0
0,1,0,7,2,1,-0.502278052332527,-0.582548207777583,-0.274334312502045,0.244661839246689,-0.00682591066577781,0.49460467027048,-0.597909526028629,NaN,NaN,NaN,1
0,1,1,7,2,1,0.259487671577806,-0.549691437268988,-0.519515759469797,-0.580979531624273,-0.53268423114322,0.0292139181313333,0.0201946174627268,NaN,NaN,NaN,0
1,1,1,6,2,1,0.421015202726609,0.400188208956323,-0.406328096316392,-0.48845104550768,-0.292427039271292,0.560107938969251,NaN,NaN,NaN,NaN,1
0,1,0,9,2,1,0.451132465295102,0.594843360359369,-0.547371205105826,0.198993613498698,0.135204752971746,0.558637241260844,0.54407842959349,0.121955574749223,-0.135992182681237,NaN,1
0,1,0,10,2,1,-0.574235468006616,0.124180700906012,0.16069713006069,-0.510512741070625,-0.450082648353008,-0.596837786499644,-0.48486352968757,-0.591617729474103,0.331354448148971,-0.537457005829984,1
1,1,0,5,2,1,0.57822695749857,0.131186352549819,-0.309573600095541,-0.240719195257554,-0.506447261897808,NaN,NaN,NaN,NaN,NaN,0
1,1,0,9,2,1,0.415792242105064,-0.468816027429902,-0.382296153893614,-0.503978892726907,0.59997052364686,0.42752378385877,-0.128741104258921,-0.503549160514189,0.584134179691288,NaN,0
1,1,0,9,2,1,0.36374089629611,-0.594632100779012,0.319581463040753,-0.499429565424045,0.541239034610341,-0.399592628369832,0.0174103975709283,-0.0953145735278219,0.592868741265133,NaN,0
0,1,1,6,2,1,-0.310892670482544,-0.00687578342847199,-0.58041705048266,-0.48307615188687,0.595305802635558,0.432334989893022,NaN,NaN,NaN,NaN,0
0,1,0,8,2,1,0.588510547110971,0.0986226631399645,-0.417238384587659,-0.0731698250363357,0.48712079356429,-0.450689257625423,-0.360241270196954,-0.476522709770723,NaN,NaN,1
1,1,0,8,2,1,0.286506854230128,0.192006418199551,-0.59387375940726,0.433698899332709,-0.497385414814118,-0.320894323478136,-0.452172932451956,0.217093052810356,NaN,NaN,0
0,1,0,7,2,1,0.256789010882966,0.0122338843108846,0.523739715303652,-0.285734318149269,0.338165761863294,-0.479428580789908,0.542684644951937,NaN,NaN,NaN,1
0,1,1,6,2,1,0.307279942599403,-0.251074699473931,-0.495208727756758,-0.303801883128577,0.34650663552369,0.193530852684319,NaN,NaN,NaN,NaN,0
0,1,1,7,2,1,-0.599912032781722,-0.59871266670076,-0.197898105823755,0.121031879292039,-0.572214018979661,-0.122964799685731,-0.599952781740068,NaN,NaN,NaN,0
1,1,0,9,2,1,-0.398954605280793,-0.015230921192081,0.599782117368811,0.426185025114323,0.462645480898235,0.513209734556782,-0.515066997053174,-0.149946706979697,0.0322806972809355,NaN,0
0,1,0,8,2,1,0.499933445113175,0.507446413009594,0.234827144904156,-0.239542384310845,-0.196036803162494,0.327568164075264,0.320221387726393,-0.320506792876882,NaN,NaN,1
1,1,0,6,2,1,-0.592787135975166,-0.0210400012560029,0.502397893121378,-0.122538753529414,-0.558812121242846,-0.22844028234639,NaN,NaN,NaN,NaN,0
1,1,1,6,2,1,-0.0203160418802419,0.399608175199607,-0.362546048794672,0.342003135845401,0.553120016583546,-0.221604530482155,NaN,NaN,NaN,NaN,1
1,1,0,8,2,1,0.598954597668915,-0.546758952330588,0.571701539141548,0.432723418529395,0.169199892389468,-0.451449471987322,-0.0441258592998407,-0.413013345750969,NaN,NaN,0
1,1,1,10,2,1,-0.370619518036131,-0.0488464868212323,0.259951648462604,0.519702732766972,-0.575004492084773,0.293547749211379,-0.599245279239677,0.583862216974068,0.347708158331008,0.576550675147419,1
0,1,0,5,2,1,-0.59687621510966,0.476941352062938,0.585795623046926,0.113086734323871,0.514080461388699,NaN,NaN,NaN,NaN,NaN,1
0,1,1,5,2,1,-0.20456932937414,0.585824990278581,-0.421589626182938,0.390018864413281,-0.379573187088878,NaN,NaN,NaN,NaN,NaN,0
0,0,0,7,2,1,0.599751310689086,0.149232723551235,0.584592668127383,0.0517380387604015,-0.586638919460215,-0.539771093965625,-0.438671931663557,NaN,NaN,NaN,1
1,1,1,8,2,1,-0.499574893544022,0.369816345153729,0.211234475164912,0.563837947635965,0.196323940001018,0.564078978926812,0.307173076067185,0.107462493009068,NaN,NaN,1
0,1,1,6,2,1,-0.532765436273839,0.384303743957852,-0.129670061999974,-0.382679668533545,0.3538881385791,-0.575601856170696,NaN,NaN,NaN,NaN,0
0,1,0,9,2,1,0.265751571906067,-0.411787800572583,-0.394574986320054,-0.404891653796747,0.12244987361581,0.488666985756108,0.481162415646831,0.523719128789547,-0.305996499799804,NaN,1
0,1,1,9,2,1,-0.248256044902401,-0.58803786046337,-0.575667676374364,0.21125225794788,0.433470880761176,0.187267755506356,-0.475448943441715,-0.236206733657241,0.0642165919125803,NaN,0
0,1,1,8,2,1,0.570071952785009,-0.569801673574532,-0.00463886162648825,0.0824210484686395,0.272128385463075,0.388211928317182,0.574639513776794,-0.260299669046725,NaN,NaN,0
1,1,1,5,2,1,-0.557264566367496,0.00895000616773766,0.435492597975105,0.389245913942718,0.229457144359342,NaN,NaN,NaN,NaN,NaN,1
0,1,1,7,2,1,-0.122405512327026,-0.569097324553026,-0.598964120651097,0.422460320105634,0.0166608172954668,0.128092396904729,0.0480412352617245,NaN,NaN,NaN,0
